ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: woodmart_sguide_select,Meta: woodmart_total_stock_quantity,Meta: _product_360_image_gallery,Meta: additional_information,Meta: _additional_information,Meta: slide_template,Meta: rs_page_bg_color,Meta: _woodmart_whb_header,Meta: _woodmart_main_layout,Meta: _woodmart_sidebar_width,Meta: _woodmart_custom_sidebar,Meta: _woodmart_product_design,Meta: _woodmart_single_product_style,Meta: _woodmart_thums_position,Meta: _woodmart_product-background,Meta: _woodmart_extra_content,Meta: _woodmart_extra_position,Meta: _woodmart_product_custom_tab_title,Meta: _woodmart_product_custom_tab_content,Meta: _woodmart_swatches_attribute,Meta: _woodmart_product_video,Meta: _woodmart_product_hashtag,Meta: _wpb_vc_js_status,Meta: _custom_avi,Meta: variation_title,Meta: _oembed_ce73ee0700c811af4d36d3f51d04b2d6,Meta: _oembed_time_ce73ee0700c811af4d36d3f51d04b2d6,Meta: _oembed_a8e66b5a09f9fc4ffd30d162df564537,Meta: _oembed_time_a8e66b5a09f9fc4ffd30d162df564537,Meta: _oembed_2946ab277bf346d6921be83c6f43df2e,Meta: _oembed_time_2946ab277bf346d6921be83c6f43df2e,Meta: _oembed_d5200fee81c86efebf561929a0eecd13,Meta: _oembed_time_d5200fee81c86efebf561929a0eecd13,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 2 default,Attribute 3 default,Meta: _woodmart_new_label_date,Attribute 1 default,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
6923,simple,MA/FKW-14110,Matelec FKW-14110 Surface Mount KWH Meters 0-100A - Single Phase,1,0,visible,,<ul><li><h3>Product Features</h3><ul><li>Class 1 Classification</li><li>For single phase direct metering</li><li>Operating range: 0-100amp</li><li>Accuracy: &gt; 99%</li><li>Maximum Cable Capacity: 25mm<sup>2</sup></li><li>Heavy Duty design</li><li>Conforms to IEC 62053-21 and IEC 62052-11 International Standards</li><li>NMI Approved Version available on request</li><li>Recommended to be installed in an enclosure</li></ul><p><em>* Please note this product is not suitable for solar applications</em></p><p><strong>DIMENSIONS</strong></p><p>190mm (H) x 109mm (W) x 50mm (D)</p></li></ul>,,,taxable,,1,,,0,0,,,,,1,,,75,Electrical Accessories > Kilowatt Hour Meters,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG2786.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG2787.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG2790.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG2791.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG2792.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/MA-FKW-14110.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722231,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722231,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722232,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722234,,,,,,,,,,,,,,,,,
6927,simple,REP/3M1610-RBOW,3M1610-RBOW 3M Temflex Rainbow Flexible Safety Tape Vinyl,1,0,visible,,"<p>Type: Rainbow, Flexible | Size: 19 mm W x 20 M L x 0.15 mm Thick | Material: Vinyl | Temperature: 80 Deg C | Application: For General Purpose</p><ul><li>0&deg;C-80&deg;C Operating temperature</li><li>Suitable for applications up to 600V</li><li>19mm x 20m x 0.15mm</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,11,Electrical Accessories > Tape,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG2793.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG2794.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG2801.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1609151811,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1609151811,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1609151811,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1609151812,,,,,,,,,,,,,,,,,
6928,simple,TOB/SUL180-A,SUL180A Programmable Din Rail Mechanical Timer Switch,1,0,visible,,<ul><li>230-240V</li><li>50-60Hz</li><li>Working Reserve Time: 72 Hrs</li><li>ON/AUTO/OFF switch</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,49,Electrical Accessories > Sunset Switch,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG_2799-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG_2798-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG_2797-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/IMG_2800-scaled.jpg",,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782684,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782684,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782685,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608782687,,,,,,,,,,,,,,,,,
6935,simple,BOV/ENC300,Bovara ENC300 Enclosure 300 mm W x 300 mm L x 250 mm D Galvanised Steel,1,0,visible,,"<p>Size: 300 mm W x 300 mm L x 250 mm D | Material: Steel | Finish: Galvanised | Mounting Type: Wall | Incudles: Lever Handle, Key or Padlockable | Door Type: Horizontal/Vertical Opening | Enclosure Protection: IP55</p>",,,taxable,,1,,,0,0,,,,,1,,,68,Circuit Protection > Temporary Power Board,Weatherproof,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/BOV-ENC300.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/BOV-ENC3001.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/BOV-ENC3002.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/BOV-ENC3003.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/BOV-ENC3004.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/BOV-ENC3005.jpg",,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6938,simple,BOV/MB600,Bovara MB600 Meter Box and Sub-board Enclosure 600 mm W x 600 mm L x 260/330 mm D Galvanised Steel,1,0,visible,,"<p>Type: Meter Box and Sub-board | Size: 600 mm W x 600 mm L x 260/330 mm D | Material: Steel | Finish: Galvanised | Incudles: Insulated Double Hinged Panel. Pre-Drilled Meter Panel, Padlockable</p>",,,taxable,,1,,,0,0,,,,,1,,,100,Circuit Protection > Temporary Power Board,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/BOV-MB600.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/BOV-MB6001.jpg",,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6940,simple,CAB/CCW38,Cabac CCW38 Construction Warning Safety Tape PVC,1,0,visible,,"<p>Type: Construction Warning | Size: 36 mm W x 66 M L x 30 mic Thk | Color: Flexoprint Yellow With Black Lettering | Material: PVC | Application: Used to Tape off and Warn Against Hazardous or Dangerous Construction Work Zones, Durable and Lightweight, Adhesive Backed</p>",,,taxable,,1,,,0,0,,,,,1,,,18,Electrical Accessories > Tape,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/CAB-CCW38.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722215,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722216,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722217,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722219,,,,,,,,,,,,,,,,,
6942,simple,CAB/J6,Cabac J6 Jack 24 to 22 AWG,1,0,visible,,"<p>Conductor Size: 24 to 22 AWG | Operating Temperature: -10 to 60 Deg C | Standard: RCM, RoHS, RCM/A-tick compliant, UL listed</p>",,,taxable,,1,,,0,0,,,,,1,,,4.9,Electrical Accessories > Datacomms,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/CAB-J6.jpg,,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6944,simple,CAB/PP24C6,Cabac PP24C6 Removable ID Patch Panel 24 Ports,1,0,visible,,"<p>Type: Removable ID | Number of Port: 24 | Standard: EIA/TIA 568B.2-1 CAT6, Exceeds Powersum NEXT Requirements, UL Listed, ACMA/RCM Compliant E1508</p>",,,taxable,,1,,,0,0,,,,,1,,,148,Electrical Accessories > Datacomms,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/CAB-PP24C6.jpg,,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953,simple,DAV/KWIK-X,Davis KWIK-X Quickfit LED Emergency Exit 3W,1,0,visible,,"<p>KWIK-X has been designed specifically to take the hassle out of installation. Simply attach the mounting cover to a wall, ceiling or suspension system, connect the mains supply, then slide the main body straight on and secure. It&rsquo;s that easy! And the light weight ABS construction makes this unit ideal for mounting on ceiling tiles or plaster walls.</p><p>KWIK-X utilises 50,000 hr LEDs and draws only 3W, allowing for wide-spread application throughout the premises whilst maintaining a modest power consumption. The unit complies with AS/NZS60598.2.22 and is backed by a three-year full warranty on the complete fitting.</p><p><strong>Features</strong></p><ul><li>Quick connect bracket for ceiling, wall or suspension mount</li><li>Fire-retardant ABS/PC construction</li><li>Long life 50,000 hr LEDs</li><li>Rechargeable high temperature NiCad battery</li><li>Viewing distance 24m</li><li>Legends: running man with left/right arrows</li><li>2 x running man with no arrows</li></ul><p><strong>Applications</strong></p><ul><li>Greenstar rated buildings</li><li>Shopping centres, showrooms, retail outlets</li><li>Motels, hotels</li><li>Lecture theatres, schools, auditoriums, halls</li><li>Restaurants, cafeterias</li><li>Transit areas, lounges, waiting rooms</li></ul><p><strong>Standards</strong></p><p>Manufactured under ISO 9001:2008 to standards:</p><ul><li>AS/NZS60598.1</li><li>AS/NZS60598.2.1</li><li>AS/NZS60598.2.22</li><li>AS/NZS2293.3</li><li>AS/NZS CISPR 15</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,120,Lighting > Emergency Light,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/KWIK-X1image.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/KWIK-X3image.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/KWIK-X4image.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/KWIK-X5image.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/KWIK-X7image.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/KWIK-X8image.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/KWIK-X9image.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/X-IT1image-400x400-1.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6956,simple,EVO/11054,Evolt 11054 Twinspot Emergency Basic Weatherproof Luminaire 2.7 W IP65,1,0,visible,,"<p>Type: Twinspot Emergency Basic Weatherproof Luminaire | Power Rating: 2.7 W | Size: 129 mm W x 279 mm L x 321 mm H | Electrical Rating: 230 V 50 Hz 600 mA | Ambient Temperature: 0 to 40 deg | Duration: 90/120 min | Mounting Type: Wall | Lumens: 2 x 140 lm | Battery Type: LiFePO4 | Battery Code: 1302 | Charging Time: 16 Hours | Enclosure Protection: IP65 | Material: PC Body/Diffuser, Galvanized Steel Gear Tray</p>",,,taxable,,1,,,0,0,,,,,1,,,175,Lighting > Emergency Light,Weatherproof,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/EVO-11054.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/EVO-110541.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6961,simple,FAN/DOM-100C,Fantech DOM-100C Exhaust Fan Exhaust Fan 13W,1,0,visible,,"<p>Type: Exhaust Fan | Blade Diameter: 100 mm | Body Size: 150 mm W x 150 mm L | Cutout Size: 51 to 100mm | Voltage Rating: 220 - 240 V | Power Rating: 13 W | Frequency: 50 Hz | Number of Phase: 1Ph| Color: White | Enclosure Protection: IP44 | Airflow Capacity: 95 cu.M/hr | Fitting Shape: Square | Noise Level: 31 to 40 dB | Mounting Type: Wall, Cealing</p>",,,taxable,,1,,,0,0,,,,,1,,,68,Electrical Accessories > Ventilation,Weatherproof,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/FAN-DOM-100C.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/FAN-DOM-100C1.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/FAN-DOM-100C2.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/FAN-DOM-100C3.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963,simple,MAR/MBHC4LW,Martec MBHC4LW Bathroom Lighting,1,0,visible,,"<p>Color: White | Facia Size: 400 X 360 mm | Cut Out Size: 300 x 300 mm | Depth: 200 mm | Duct Outlet Diameter: 100 mm | Lighting Lamp Type: 13 W CFL R80 | Voltage Rating: 240 V | Heating Lamp Type: 2 X 275 W Infrared | Air Extraction: 250 cu.M/hr | Light Globe Base: E27/ES | Included: 4 Gang Wall Control, Wall Control, Back Draft Stopper, Ducting</p>",,,taxable,,1,,,0,0,,,,,1,,,110,Lighting > Bathroom Lighting,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/MAR-MBHC4LW.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6965,simple,MA/FGS-28300,"Matelec GS-28300 Saddle, 25 mm Half",1,0,visible,,"<p>Size: 25 mm Half | Width: 24 mm Strip | Thickness: 1.2 mm | Fixing Hole: 6.2 mm | Finish: Hot Dipped Galvanised | Packaging: Pack/100 | Features: Heavy Duty Corrosion Resistant, Strength Rib for Stronger Rigidity</p>",,,taxable,,1,,,0,0,,,,,1,,,0.39,Conduit &amp; Fitting > Conduit Fitting,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/MA-FGS-28300.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6968,simple,MA/FMS-12055,Matelec MS-12055 Interior Ceiling Sensor 360 Deg up to 12M,1,0,visible,,"<p>Type: Interior | Diameter: 88 mm | Height: 55 mm | Voltage Rating: 220 to 240 VAC | Frequency: 50 Hz | Detection Angle: 360 Deg | Detection Range: Upto 12 M | Switching Capacity: 1200 W Incandescent, 300 W Fluorescent, 300 W LED | Time Delay: 10 sec 7 mins | Color: White | Warranty: 1 Year</p>",,,taxable,,1,,,0,0,,,,,1,,,50,Electrical Accessories > Alarm Sensor,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/MA-FMS-12055.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/MA-FMS-120551.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970,simple,MA/FSW-12220,Matelec SW-12220 IP65 Square Programmable Sunset Switch,1,0,visible,,<p>Type: Square Programmable | Voltage Rating: 220 to 250 V | Current Rating: 20 A | Frequency: 50/60 Hz | Lux Level: 20 to 200 Lux</p>,,,taxable,,1,,,0,0,,,,,1,,,45,Electrical Accessories > Sunset Switch,Weatherproof,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/MA-FSW-12220.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972,simple,MA/FTL-10106,Matelec TL-10106 Heavy Duty Hole Saw 25mm Carbide Cutter,1,0,visible,,"<p>Type: Heavy Duty | Size: 25 mm | Material: Carbide Cutter | Includes: Arbor | Application: Steel, Plastic, Timber</p>",,,taxable,,1,,,0,0,,,,,1,,,20,Electrical Accessories > Tool,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/MA-FTL-10106.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974,simple,PSA/HG2000,PSA HG2000 Photoelectric Smoke Alarm 85 dB @ 3 m,1,0,visible,,<p>Type: Photoelectric | Diameter: 120 mm D x 40 mm L | Electrical Rating: 240 VAC 50 Hz 9 VDC 80 mA | Alarm Sound: 85 dB @ 3 m | Temperature Range: 4 - 45 Deg C | Humidity Range: Upto 85% RH | Mounting Type: Surface | Standard: Activfire Listed to AS3786:2014 RCM | Warranty: 5 Year</p>,,,taxable,,1,,,0,0,,,,,1,,,38,Electrical Accessories > Alarm Sensor,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/PSA-HG2000.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6980,simple,PSA/LIF5800/2,PSA LIF5800/2 Photoelectric Smoke Alarm 85 dB @ 3 m,1,0,visible,,"<p>Type: Photoelectric | Diameter: 130 mm D x 45 mm L | Electrical Rating: 240 VAC 50 Hz 9 VDC 10 mA | Alarm Sound: 85 dB @ 3 m | Temperature Range: 0 - 40 Deg C | Humidity Range: Upto 93% RH | Mounting Type: Surface | Standard: SAI GLOBAL Approved AS3786:2014, RCM | Warranty: 5 Year</p>",,,taxable,,1,,,0,0,,,,,1,,,45,Electrical Accessories > Alarm Sensor,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/07/PSA-LIF5800-2.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/PSA-LIF5800-21.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/PSA-LIF5800.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/PSA-LIF58001.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/07/PSA-LIF58002.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6982,simple,REP/BLAAERO150,Repelec BLAAERO150 Fan 150 mm,1,0,visible,,"<p>Size: 150 mm | Mounting Type: Wall/Ceiling | Features: Easy Maintenance, Back Valve, Slient Impeller</p>",,,taxable,,1,,,0,0,,,,,1,,,79,Electrical Accessories > Ventilation,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/REP-BLAAERO150.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6984,simple,REP/CLUBE,Repelec CLUBE Pulling Cable Lube 1 L Bottle,1,0,visible,,<p>Type: Pulling | Container Size: 1 L | Container Type: Bottle | Application: For Most Cable Insulation and Conduits</p>,,,taxable,,1,,,0,0,,,,,1,,,9.8,Electrical Accessories > Tool,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/REP-CLUBE.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<iframe title=""Transco Slim Line Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/tTi622xm0bE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722222,"<iframe title=""Transco Edgeless Glass Look Outlet and Switch"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/AZh5tSCq1NU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722223,"<iframe title=""Transco IP65 Weatherproof Outlet"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/CG2JakfdGl4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722224,"<iframe title=""Transco Fast Connect Socket TransFast"" width=""500"" height=""281"" src=""https://www.youtube.com/embed/EEsRvKLjw38?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",1608722225,,,,,,,,,,,,,,,,,
6986,simple,REP/CON7856C,Repelec CON7856C Pipe Gr IP PVC Solvent Cement 500 ML,1,0,visible,,<p>Type: Pipe Gr IP PVC | Color: BLUE | Cement Type: Conduit Cements and Primers | Packaging: 500 ML</p>,,,taxable,,1,,,0,0,,,,,1,,,7.5,Electrical Accessories > Fixing,,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/REP-CON7856C.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6988,simple,ACA/AC4262/BK/TRI,Black Twin Spotlight IP65 Sensor Black/Tri,1,0,visible,,"<ul><li>Tri-Colour&nbsp;LED, 3000K,4000K,5000K selectable<br />Luminous Flux(lm) : 3000k /1960lm<br />4000k / 2310lm<br />5000k / 2060lm</li><li>Output: 2 x 15w LED CHIP</li><li>Detection area: 180 degree detection angle, 12m Max. distance approx</li><li>Lux control: daylight and night adjustable</li><li>Setting time: 10+5 seconds to 4+1 Minutes adjustable</li><li>Sensitivity adjustment</li><li>IP65 Weatherproof</li><li>SENSOR WITH MANUAL OVER-RIDE FUNCTION</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,50,Lighting > Exterior Light,Weatherproof,,https://www.sparkymall.com.au/wp-content/uploads/2020/07/42621.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
